% # columns="iter, evals, sigma, 0, fitness, xbest" seed=413086, Thu Feb  5 15:58:53 2026, <python>{}</python>
1 7 0.021204918767079653 0 -0.1220921648204682 0.4945940267727751 0.49719904492962125 0.45816670846631236
2 14 0.029379374632058187 0 -0.12432753192762086 0.4879558829579514 0.5091818504086074 0.4184055554731151
3 21 0.030972351011737162 0 -0.1243502161898387 0.45853763306473644 0.5202315007625458 0.44062673595646173
4 28 0.03282600056198352 0 -0.12326942105784104 0.45484587302676294 0.5500179204903776 0.4468637721717623
5 35 0.03244806317268378 0 -0.1249261238957472 0.4617253904107481 0.5722217119007464 0.443499263184684
6 42 0.03653790666516832 0 -0.1305167217888345 0.5014416602145394 0.5739030256480193 0.41806387673500345
7 49 0.0372526189683033 0 -0.1286797556317561 0.4989795608112969 0.6049688627083665 0.45698144029041515
8 56 0.04201604299647058 0 -0.13209809476102752 0.5002321604193014 0.6445172009903106 0.4138633960946861
9 63 0.05340098415015362 0 -0.13080536271468376 0.4916681995924184 0.6984701444933843 0.41254422354992837
10 70 0.05320380489453521 0 -0.13278098835033733 0.5159862492803234 0.7014973873045708 0.4248335773634138
11 77 0.056717442970630944 0 -0.1346112647231708 0.5299075245290313 0.7200098187709898 0.4192495566988404
12 84 0.08460418543521532 0 -0.1404995611170665 0.5690387096127796 0.9149137807254251 0.41841285321198096
13 91 0.10559330347620766 0 -0.1391338452823592 0.6273017054410408 0.743877477721485 0.4206407795199437
14 98 0.09825186641264995 0 -0.13401321662312993 0.5627829609248293 0.6508788620346344 0.41501766340433166
15 105 0.09155997981864221 0 -0.14001612856316933 0.5594028870390153 0.7377547760188528 0.46483753275176004
16 112 0.07375471141426039 0 -0.13585342841123535 0.6144479566155644 0.7123675194969497 0.4283449256795428
17 119 0.06292988804856152 0 -0.14005416727608844 0.5848806220432087 0.7248865503385327 0.447866332106149
18 126 0.05392071446448957 0 -0.14131326738856284 0.6338931955107674 0.7499688543494774 0.43280054833962717
19 133 0.0419192052122541 0 -0.14185937195056472 0.5912955025853458 0.7320064121375361 0.44688455546257383
20 140 0.04487811069093135 0 -0.1416530587976573 0.5991808274513696 0.8076930989521128 0.4352282959656961
21 147 0.03308040552091887 0 -0.1423572831827898 0.6102103415942614 0.7611621559568247 0.4427155256179536
22 154 0.030050605554125896 0 -0.1419854852402639 0.6169306322542956 0.7549034137694367 0.43106489633923367
23 161 0.025101697490309997 0 -0.14170553793202378 0.6147190690259088 0.7543940651095669 0.4496796759486722
24 168 0.021607644724393093 0 -0.14200876506905438 0.6043708414929814 0.7632916263386452 0.4466010841720037
25 175 0.020442147323528684 0 -0.14236119365636235 0.6189927745681119 0.7595568054626264 0.435947956910067
26 182 0.01789558082655341 0 -0.1423689722107479 0.6237534694620107 0.7528658548548436 0.43810728960765594
27 189 0.014967154242333252 0 -0.14229399286077807 0.6082177489785473 0.7658082939796765 0.43818841703493794
28 196 0.014487851870935414 0 -0.14273562925570574 0.6126849688117221 0.76531801250047 0.43346299142018885
29 203 0.011407677452752157 0 -0.1424572091207778 0.6178587876017134 0.7638793210406226 0.43220167701998147
30 210 0.011024208773533677 0 -0.1423665361780306 0.6177421089531775 0.7567887129251293 0.4370007706738552
31 217 0.01011954989175547 0 -0.1426304848724188 0.6221102179557545 0.7600968734399921 0.43241172317189464
32 224 0.010463396447574146 0 -0.1424681278412765 0.6231951843668884 0.758831744482229 0.4326160514764015
33 231 0.0090291210994603 0 -0.14248543856273374 0.6187120829354033 0.7608069311083795 0.43633605874968145
34 238 0.008722853075962411 0 -0.1425806423609 0.6215366666269642 0.7583689966452436 0.434011528641736
35 245 0.008954816627424316 0 -0.14248689335816384 0.6190284250960734 0.753442590806513 0.4348852854710752
36 252 0.008519209305237826 0 -0.14248306353423135 0.6224677287057823 0.7603831196324496 0.4329176837239374
37 259 0.008394499080091572 0 -0.14242169432800428 0.6202096594543458 0.7577753085283339 0.4353411222699291
38 266 0.008083389793991116 0 -0.14245179422122747 0.6249859857287988 0.7612175045561425 0.4314251161996574
39 273 0.007981447678148273 0 -0.14246617880830867 0.6214715925313989 0.7608290727714981 0.4326519400872967
40 280 0.006507040308895009 0 -0.14249250264402608 0.621371459467508 0.7612146341418394 0.43321212010051885
41 287 0.006561322788111005 0 -0.1425028588849839 0.6204283698710529 0.761425654520721 0.4330480730850624
42 294 0.006826569552335571 0 -0.14246444380707793 0.6189284453132946 0.7599187315517827 0.43432228373749704
43 301 0.0067801346683888375 0 -0.14257591711916906 0.6175818340755003 0.7582506764545912 0.435419292550165
44 308 0.00544012866826186 0 -0.1426282411580739 0.6180795849842277 0.7591279358799038 0.43494698872688264
45 315 0.0045496749665892835 0 -0.1426499886437035 0.6171345838035334 0.758803696039701 0.4354472100510265
