% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=413086, Thu Feb  5 15:58:53 2026
1 7 0.021204918767079653 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 14 0.029379374632058187 1.238302007777313 0.7744812170745682 0.7744812170745682 0.9664294494980276 1.238302007777313
3 21 0.030972351011737162 1.3717658691865207 0.7475132691902705 0.7475132691902705 0.9044605104849333 1.3717658691865207
4 28 0.03282600056198352 1.256416710940338 0.7739100091061974 0.7739100091061974 0.8393857902500557 1.256416710940338
5 35 0.03244806317268378 1.1850944238622072 0.6981787947965536 0.6981787947965536 0.9199668258710956 1.1850944238622072
6 42 0.03653790666516832 1.1670957214645574 0.6126101379072896 0.6126101379072896 0.9214200629943494 1.1670957214645574
7 49 0.0372526189683033 1.0449389707022931 0.7024468544613995 0.7024468544613995 0.8896990259514863 1.0449389707022931
8 56 0.04201604299647058 1.0019581379351952 0.6576752623302247 0.6576752623302247 0.8807206979474275 1.0019581379351952
9 63 0.05340098415015362 1.0739153696080161 0.6344209502901601 0.6344209502901601 0.8736366899274177 1.0739153696080161
10 70 0.05320380489453521 1.3644907320226434 0.574522934059933 0.574522934059933 0.8086071172073886 1.3644907320226434
11 77 0.056717442970630944 1.4291446556007676 0.5338572119606381 0.5338572119606381 0.6707805053478608 1.4291446556007676
12 84 0.08460418543521532 1.3750380294582714 0.4897126351358354 0.4897126351358354 0.6916344337433566 1.3750380294582714
13 91 0.10559330347620766 1.476077399973261 0.4548152845169232 0.4548152845169232 0.7112955002076096 1.476077399973261
14 98 0.09825186641264995 1.4161611957419604 0.5342756889364881 0.5342756889364881 0.6596509707021732 1.4161611957419604
15 105 0.09155997981864221 1.4494748209499206 0.4907785985530649 0.4907785985530649 0.6565924020101057 1.4494748209499206
16 112 0.07375471141426039 1.3282476732043342 0.49031748710906936 0.49031748710906936 0.586253453533733 1.3282476732043342
17 119 0.06292988804856152 1.2923831574429905 0.43752291230191837 0.43752291230191837 0.5425877225458765 1.2923831574429905
18 126 0.05392071446448957 1.1068760254066936 0.4074800770893679 0.4074800770893679 0.5524313405182872 1.1068760254066936
19 133 0.0419192052122541 0.9926106408157224 0.3734151896531221 0.3734151896531221 0.546305314618487 0.9926106408157224
20 140 0.04487811069093135 0.895014987771414 0.3539061351504942 0.3539061351504942 0.5006880616253875 0.895014987771414
21 147 0.03308040552091887 0.984043059798871 0.3501294252590787 0.3501294252590787 0.48446781207230666 0.984043059798871
22 154 0.030050605554125896 0.9376163071621461 0.2776162827114017 0.2776162827114017 0.48394999587080256 0.9376163071621461
23 161 0.025101697490309997 0.8648357051921693 0.2739552105845384 0.2739552105845384 0.47571558931376545 0.8648357051921693
24 168 0.021607644724393093 0.7718066868401919 0.26666890117966396 0.26666890117966396 0.4604003331055058 0.7718066868401919
25 175 0.020442147323528684 0.7037827132288405 0.254902348304901 0.254902348304901 0.43219975175352154 0.7037827132288405
26 182 0.01789558082655341 0.6053407518910828 0.24944584927343327 0.24944584927343327 0.44695815286043933 0.6053407518910828
27 189 0.014967154242333252 0.5228053609536284 0.2487785286310691 0.2487785286310691 0.435092126752825 0.5228053609536284
28 196 0.014487851870935414 0.46985455341746535 0.23239685498977689 0.23239685498977689 0.4218828078224436 0.46985455341746535
29 203 0.011407677452752157 0.43559182424859066 0.21609964399803994 0.21609964399803994 0.41458944059560465 0.43559182424859066
30 210 0.011024208773533677 0.450582952961293 0.19673838883404446 0.19673838883404446 0.3730852423334424 0.450582952961293
31 217 0.01011954989175547 0.4379630441769064 0.1758085469666316 0.1758085469666316 0.3877244973945737 0.4379630441769064
32 224 0.010463396447574146 0.4359177678338973 0.1538830020284323 0.1538830020284323 0.3757029071463183 0.4359177678338973
33 231 0.0090291210994603 0.45152982355760024 0.14139275075340954 0.14139275075340954 0.3542272286825577 0.45152982355760024
34 238 0.008722853075962411 0.43225279853991216 0.1297068256498893 0.1297068256498893 0.3347792840383868 0.43225279853991216
35 245 0.008954816627424316 0.35670685548921605 0.14317659678695563 0.14317659678695563 0.3220686528239852 0.35670685548921605
36 252 0.008519209305237826 0.39528833403846 0.13053914691094914 0.13053914691094914 0.3398727146341452 0.39528833403846
37 259 0.008394499080091572 0.4354492239084589 0.10919669165967957 0.10919669165967957 0.333150175865343 0.4354492239084589
38 266 0.008083389793991116 0.3758633877069507 0.12405833589752012 0.12405833589752012 0.3066599364377799 0.3758633877069507
39 273 0.007981447678148273 0.3646188321308092 0.1249532823730882 0.1249532823730882 0.29647347460825724 0.3646188321308092
40 280 0.006507040308895009 0.3650550686608241 0.1258212728884912 0.1258212728884912 0.2787170119794588 0.3650550686608241
41 287 0.006561322788111005 0.34532055233816245 0.10969063243356231 0.10969063243356231 0.2635150468410665 0.34532055233816245
42 294 0.006826569552335571 0.3525360686203521 0.10087031657587422 0.10087031657587422 0.26258554020243313 0.3525360686203521
43 301 0.0067801346683888375 0.3598716356963836 0.09471129275390142 0.09471129275390142 0.249825811575132 0.3598716356963836
44 308 0.00544012866826186 0.38231042804171417 0.08060129968825598 0.08060129968825598 0.24267460481751763 0.38231042804171417
45 315 0.0045496749665892835 0.35662132820574843 0.07623295018406183 0.07623295018406183 0.21677192450675162 0.35662132820574843
