% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=413086, Thu Feb  5 15:58:53 2026
1 7 -0.21825361152618425 -0.17261908775926282 0.0007523274912563729 0.012908275474508017 0.8834854115998846 0.9979469250912065 1.1061444129005886
2 14 -0.13700770717009153 -0.11042310638972383 0.011997257115583158 0.026219444170317793 0.8834854115998846 0.9979469250912065 1.1061444129005886
3 21 -0.0780267472377173 -0.06634546411511125 0.026537739672698322 0.04581752447936212 0.8834854115998846 0.9979469250912065 1.1061444129005886
4 28 -0.19950678230433663 -0.1942605123766576 -0.15388539697153414 -0.14567329509750537 0.806193108409735 1.069367124985942 1.0984109540385827
5 35 -0.3236138254079778 -0.2770108678424243 -0.06952302316116851 -0.0469633658329701 0.806193108409735 1.069367124985942 1.0984109540385827
6 42 -0.3409262536815145 -0.24893418480825646 0.04885563512627193 0.05612683956452332 0.806193108409735 1.069367124985942 1.0984109540385827
7 49 -0.2851830012790115 -0.2088084920227564 0.19349070757696765 0.25121593152062055 0.7808526223037116 1.0100256630398359 1.1705201161203331
8 56 -0.30006321288074667 -0.21730990620214896 0.07912716502614195 0.09518621542364121 0.7808526223037116 1.0100256630398359 1.1705201161203331
9 63 -0.27430716948712736 -0.19634525246675058 0.10558016842787313 0.12826005837237092 0.7808526223037116 1.0100256630398359 1.1705201161203331
10 70 -0.14719186765844525 -0.08636460454518634 0.15888349750315345 0.17980560173934113 0.845707184550036 1.0456110637271816 1.0915479198879738
11 77 -0.24470347757635583 -0.17179134236374943 0.21034680220029303 0.2648140485090341 0.845707184550036 1.0456110637271816 1.0915479198879738
12 84 -0.25775062381138575 -0.17658533191823783 0.37845038511414514 0.48229699889845823 0.845707184550036 1.0456110637271816 1.0915479198879738
13 91 -0.19685591591330753 -0.14732892917307508 0.23990936772871638 0.3194618132890811 0.790060707773396 1.0005590266685023 1.1724699195223645
14 98 -0.26555594145582184 -0.1955365623077934 0.214329988089477 0.28093279240720537 0.790060707773396 1.0005590266685023 1.1724699195223645
15 105 -0.12110385523870552 -0.06806310453473285 0.26092321903891613 0.31754457619282644 0.790060707773396 1.0005590266685023 1.1724699195223645
16 112 -0.14094538876286405 -0.09209942168886957 0.2995755875540978 0.3812879568944258 0.75727816797502 1.0173694203463397 1.1796140211325696
17 119 -0.169756986532196 -0.11230241150752077 0.2316462715498235 0.288841257544263 0.75727816797502 1.0173694203463397 1.1796140211325696
18 126 -0.22080056375257265 -0.12991175168634334 0.2942723925954622 0.34477829528983467 0.75727816797502 1.0173694203463397 1.1796140211325696
19 133 -0.18176751511264616 -0.08198134233174173 0.22487022016416972 0.22736790154856906 0.7627154011148272 1.0868396903223645 1.1122251141033614
20 140 -0.16426317493651096 -0.1103515650272098 0.27925418312891814 0.35521115593832636 0.7627154011148272 1.0868396903223645 1.1122251141033614
21 147 -0.27487707233642256 -0.1988247007551818 0.17521898731770144 0.22384784509408842 0.7627154011148272 1.0868396903223645 1.1122251141033614
22 154 -0.30829101227268046 -0.2123671022023373 0.1716307930002034 0.20370618133070711 0.7701793217462309 1.0338712565185901 1.1566909860888461
23 161 -0.3487690494683787 -0.23113388496661014 0.17108502462160505 0.18752282998257483 0.7701793217462309 1.0338712565185901 1.1566909860888461
24 168 -0.37995669039074276 -0.29520664414541126 0.12593724175832122 0.1815684908142339 0.7701793217462309 1.0338712565185901 1.1566909860888461
25 175 -0.528581570730907 -0.4448679022241592 0.07252126109224015 0.1612706470242921 0.6857828846064757 0.9491296509441319 1.2762659365819853
26 182 -0.45501295705391015 -0.36159380922093964 -0.027746776741786026 -0.009883580415038645 0.6857828846064757 0.9491296509441319 1.2762659365819853
27 189 -0.40170483185412637 -0.34390898474230575 -0.160896266591024 -0.15768787431908404 0.6857828846064757 0.9491296509441319 1.2762659365819853
28 196 -0.4075252986544004 -0.39880717285799794 -0.16195579718530795 -0.09172346442414706 0.6325841085796386 1.0446705046932643 1.2282104388892094
29 203 -0.47148865703678206 -0.47012830110988724 -0.10547463854925024 0.014716226377400582 0.6325841085796386 1.0446705046932643 1.2282104388892094
30 210 -0.4901700515437113 -0.4704995841985754 -0.1617832446257886 -0.07854826544666221 0.6325841085796386 1.0446705046932643 1.2282104388892094
31 217 -0.4861593350353416 -0.4585785484042183 -0.28929853932034344 -0.2604526562568417 0.4940841686671627 1.1170739023022622 1.2280173985199376
32 224 -0.5018073580713722 -0.47309941135015365 -0.23874269581942148 -0.18933173736372932 0.4940841686671627 1.1170739023022622 1.2280173985199376
33 231 -0.5373188471425276 -0.5116099973809104 -0.22130158547333428 -0.15024096459909284 0.4940841686671627 1.1170739023022622 1.2280173985199376
34 238 -0.47183715516067953 -0.436115839191114 -0.24189741346247584 -0.21287925418916198 0.5592405939359429 1.0934172689151367 1.2213470572005065
35 245 -0.6385129909463685 -0.5472069651751598 -0.17514256301707645 -0.14242712140225736 0.5592405939359429 1.0934172689151367 1.2213470572005065
36 252 -0.7270654442509217 -0.6630491022398587 -0.06112467491743827 0.07550045884563894 0.5592405939359429 1.0934172689151367 1.2213470572005065
37 259 -0.5983939240126219 -0.5391721853945692 -0.15563448370647048 -0.08701032176182358 0.5101522217885721 1.0376689531272871 1.2895688637369869
38 266 -0.5774927950999341 -0.5257476782553736 -0.14957169974423049 -0.07592482375174317 0.5101522217885721 1.0376689531272871 1.2895688637369869
39 273 -0.45065380412401074 -0.42650552869100067 -0.26085932457301253 -0.2297921986333599 0.5101522217885721 1.0376689531272871 1.2895688637369869
